time,value
2017-01-01T00:03:49.083,2.07
2017-01-01T00:03:49.287,2.0698242
2017-01-01T00:03:49.473,2.0694726
2017-01-01T00:03:49.583,2.0692968
2017-01-01T00:03:49.783,2.069121
2017-01-01T00:03:49.987,2.0687695
2017-01-01T00:03:50.283,2.0689452
2017-01-01T00:03:50.377,2.069121
2017-01-01T00:03:50.58,2.0692968
2017-01-01T00:03:50.673,2.0694726
2017-01-01T00:03:50.783,2.0698242
2017-01-01T00:03:50.987,2.07
2017-01-01T00:03:51.173,2.0701756
2017-01-01T00:03:51.283,2.0703514
2017-01-01T00:03:51.377,2.0701756
2017-01-01T00:03:51.577,2.07
2017-01-01T00:03:51.78,2.0698242
2017-01-01T00:03:51.877,2.0696483
2017-01-01T00:03:51.983,2.0694726
2017-01-01T00:03:52.077,2.0692968
2017-01-01T00:03:52.28,2.0689452
2017-01-01T00:03:52.373,2.069121
2017-01-01T00:03:52.483,2.0689452
2017-01-01T00:03:52.687,2.069121
2017-01-01T00:03:52.873,2.0692968
2017-01-01T00:03:52.983,2.0694726
2017-01-01T00:03:53.077,2.0696483
2017-01-01T00:03:53.187,2.0698242
2017-01-01T00:03:53.28,2.07
2017-01-01T00:03:53.483,2.0701756
2017-01-01T00:03:53.887,2.07
2017-01-01T00:03:54.073,2.0698242
2017-01-01T00:03:54.183,2.0696483
2017-01-01T00:03:54.277,2.0694726
2017-01-01T00:03:54.48,2.0692968
2017-01-01T00:03:54.573,2.0689452
2017-01-01T00:03:54.777,2.0687695
2017-01-01T00:03:55.277,2.0685937
2017-01-01T00:03:55.587,2.0687695
2017-01-01T00:03:55.883,2.0685937
2017-01-01T00:03:56.087,2.0687695
2017-01-01T00:03:56.18,2.0685937
2017-01-01T00:03:56.273,2.0687695
2017-01-01T00:03:56.383,2.0685937
2017-01-01T00:03:56.773,2.0687695
2017-01-01T00:03:56.883,2.0685937
2017-01-01T00:03:56.977,2.0687695
2017-01-01T00:03:57.087,2.0685937
2017-01-01T00:03:57.383,2.0687695
2017-01-01T00:03:57.583,2.0685937
2017-01-01T00:03:57.88,2.0687695
2017-01-01T00:03:57.973,2.0685937
2017-01-01T00:03:58.083,2.0687695
2017-01-01T00:03:58.177,2.0685937
2017-01-01T00:03:58.583,2.0684178
2017-01-01T00:03:58.597,2.068242
2017-01-01T00:03:58.88,2.0680664
2017-01-01T00:03:58.973,2.0678904
2017-01-01T00:03:59.083,2.0677147
2017-01-01T00:03:59.287,2.067539
2017-01-01T00:03:59.377,2.0673633
2017-01-01T00:03:59.58,2.0670116
2017-01-01T00:03:59.677,2.0671873
2017-01-01T00:03:59.877,2.0673633
2017-01-01T00:04:00.08,2.067539
2017-01-01T00:04:00.173,2.0677147
2017-01-01T00:04:00.377,2.0680664
2017-01-01T00:04:00.58,2.068242
2017-01-01T00:04:00.783,2.0684178
2017-01-01T00:04:00.877,2.0687695
2017-01-01T00:04:00.987,2.0685937
2017-01-01T00:04:01.283,2.0687695
2017-01-01T00:04:01.577,2.0685937
2017-01-01T00:04:01.78,2.0687695
2017-01-01T00:04:02.203,2.0684178
2017-01-01T00:04:02.577,2.0680664
2017-01-01T00:04:02.78,2.0678904
2017-01-01T00:04:02.873,2.0677147
2017-01-01T00:04:02.983,2.067539
2017-01-01T00:04:03.187,2.0673633
2017-01-01T00:04:03.277,2.0670116
2017-01-01T00:04:03.683,2.0668359
2017-01-01T00:04:03.887,2.0670116
2017-01-01T00:04:03.98,2.0668359
2017-01-01T00:04:04.277,2.0670116
2017-01-01T00:04:04.387,2.0668359
2017-01-01T00:04:04.48,2.0670116
2017-01-01T00:04:04.777,2.0671873
2017-01-01T00:04:04.98,2.0673633
2017-01-01T00:04:05.087,2.067539
2017-01-01T00:04:05.183,2.0677147
2017-01-01T00:04:05.383,2.0678904
2017-01-01T00:04:05.477,2.0680664
2017-01-01T00:04:05.68,2.0684178
2017-01-01T00:04:05.883,2.0685937
2017-01-01T00:04:06.273,2.0687695
2017-01-01T00:04:06.477,2.0685937
2017-01-01T00:04:06.71,2.0687695
2017-01-01T00:04:06.883,2.0685937
2017-01-01T00:04:06.977,2.0687695
2017-01-01T00:04:07.087,2.0685937
2017-01-01T00:04:07.38,2.0687695
2017-01-01T00:04:07.787,2.0685937
2017-01-01T00:04:07.973,2.0687695
2017-01-01T00:04:08.287,2.0685937
2017-01-01T00:04:08.38,2.0687695
2017-01-01T00:04:08.473,2.0685937
2017-01-01T00:04:08.583,2.0687695
2017-01-01T00:04:09.58,2.069121
2017-01-01T00:04:09.677,2.0689452
2017-01-01T00:04:09.783,2.069121
2017-01-01T00:04:09.877,2.0692968
2017-01-01T00:04:09.987,2.0694726
2017-01-01T00:04:10.08,2.0696483
2017-01-01T00:04:10.173,2.0698242
2017-01-01T00:04:10.377,2.07
2017-01-01T00:04:10.643,2.0703514
2017-01-01T00:04:10.783,2.0701756
2017-01-01T00:04:10.877,2.0703514
2017-01-01T00:04:11.483,2.0701756
2017-01-01T00:04:11.577,2.0703514
2017-01-01T00:04:11.983,2.0701756
2017-01-01T00:04:12.077,2.0703514
2017-01-01T00:04:12.873,2.0701756
2017-01-01T00:04:12.983,2.0703514
2017-01-01T00:04:13.7,2.0701756
2017-01-01T00:04:13.887,2.0703514
2017-01-01T00:04:13.98,2.0701756
2017-01-01T00:04:14.073,2.0703514
2017-01-01T00:04:14.387,2.0701756
2017-01-01T00:04:14.48,2.072461
2017-01-01T00:04:14.573,2.0733397
2017-01-01T00:04:14.637,2.0761523
2017-01-01T00:04:14.777,2.0777342
2017-01-01T00:04:14.887,2.0796678
2017-01-01T00:04:14.98,2.0816014
2017-01-01T00:04:15.087,2.083535
2017-01-01T00:04:15.18,2.0858202
2017-01-01T00:04:15.277,2.0872264
2017-01-01T00:04:15.383,2.08916
2017-01-01T00:04:15.477,2.0910935
2017-01-01T00:04:15.587,2.0928514
2017-01-01T00:04:15.68,2.0944335
2017-01-01T00:04:15.773,2.0946093
2017-01-01T00:04:15.883,2.094961
2017-01-01T00:04:15.977,2.0951366
2017-01-01T00:04:16.087,2.0953124
2017-01-01T00:04:16.18,2.0958397
2017-01-01T00:04:16.273,2.0960155
2017-01-01T00:04:16.383,2.0963671
2017-01-01T00:04:16.477,2.0965428
2017-01-01T00:04:16.587,2.0967185
2017-01-01T00:04:16.633,2.0970702
2017-01-01T00:04:16.773,2.0974216
2017-01-01T00:04:16.883,2.0975976
2017-01-01T00:04:16.977,2.0977733
2017-01-01T00:04:17.087,2.0975976
2017-01-01T00:04:17.177,2.0974216
2017-01-01T00:04:17.287,2.097246
2017-01-01T00:04:17.477,2.0970702
2017-01-01T00:04:17.583,2.0968945
2017-01-01T00:04:17.63,2.0967185
2017-01-01T00:04:17.88,2.0965428
2017-01-01T00:04:18.083,2.0961914
2017-01-01T00:04:18.583,2.0960155
2017-01-01T00:04:18.677,2.0961914
2017-01-01T00:04:20.173,2.0960155
2017-01-01T00:04:20.283,2.0961914
2017-01-01T00:04:20.377,2.0960155
2017-01-01T00:04:20.487,2.0961914
2017-01-01T00:04:21.78,2.0960155
2017-01-01T00:04:21.983,2.095664
2017-01-01T00:04:22.187,2.095488
2017-01-01T00:04:22.28,2.0953124
2017-01-01T00:04:22.373,2.0951366
2017-01-01T00:04:22.483,2.094961
2017-01-01T00:04:22.687,2.094785
2017-01-01T00:04:22.78,2.0946093
2017-01-01T00:04:22.887,2.0944335
2017-01-01T00:04:24.277,2.0942576
2017-01-01T00:04:24.48,2.0939062
2017-01-01T00:04:24.683,2.0937304
2017-01-01T00:04:24.777,2.0935545
2017-01-01T00:04:24.977,2.0933788
2017-01-01T00:04:25.087,2.093203
2017-01-01T00:04:25.133,2.093027
2017-01-01T00:04:25.383,2.0928514
2017-01-01T00:04:26.587,2.0926757
2017-01-01T00:04:26.68,2.0928514
2017-01-01T00:04:26.787,2.0926757
2017-01-01T00:04:26.88,2.0928514
2017-01-01T00:04:26.977,2.0926757
2017-01-01T00:04:27.083,2.0928514
2017-01-01T00:04:27.88,5.0926757
2017-01-01T00:04:28.083,2.0925
2017-01-01T00:04:28.177,2.092324
2017-01-01T00:04:28.38,2.0919726
2017-01-01T00:04:28.583,2.0917969
2017-01-01T00:04:28.787,2.091621
2017-01-01T00:04:28.877,2.0914452
2017-01-01T00:04:28.987,2.0912695
2017-01-01T00:04:29.08,2.0910935
2017-01-01T00:04:29.283,2.090742
2017-01-01T00:04:29.487,2.0905664
2017-01-01T00:04:29.58,2.0903904
2017-01-01T00:04:29.783,2.0902147
2017-01-01T00:04:29.877,2.090039
2017-01-01T00:04:29.987,2.089863
2017-01-01T00:04:30.173,2.0896873
2017-01-01T00:04:30.283,2.089336
2017-01-01T00:04:30.983,2.0895116
2017-01-01T00:04:31.077,2.089336
2017-01-01T00:04:31.28,2.0895116
2017-01-01T00:04:31.373,2.089336
2017-01-01T00:04:31.483,2.08916
2017-01-01T00:04:31.577,2.0886326
2017-01-01T00:04:31.67,2.0882812
2017-01-01T00:04:31.78,2.0881054
2017-01-01T00:04:31.873,2.0874023
2017-01-01T00:04:31.983,2.0870507
2017-01-01T00:04:32.077,2.0865233
2017-01-01T00:04:32.187,2.0863476
2017-01-01T00:04:32.28,2.0858202
2017-01-01T00:04:32.373,2.0854685
2017-01-01T00:04:32.483,2.085117
2017-01-01T00:04:32.577,2.0847654
2017-01-01T00:04:32.67,2.084238
2017-01-01T00:04:32.777,2.0840623
2017-01-01T00:04:32.98,2.083711
2017-01-01T00:04:33.183,2.083535
2017-01-01T00:04:33.277,2.0833592
2017-01-01T00:04:33.387,2.0831835
2017-01-01T00:04:33.573,2.0830078
2017-01-01T00:04:33.667,2.0828319
2017-01-01T00:04:33.887,2.0826561
2017-01-01T00:04:33.98,2.0821288
2017-01-01T00:04:34.073,2.0814257
2017-01-01T00:04:34.183,2.081074
2017-01-01T00:04:34.277,2.080371
2017-01-01T00:04:34.387,2.0798435
2017-01-01T00:04:34.48,2.0793164
2017-01-01T00:04:34.587,2.078789
2017-01-01T00:04:34.68,2.0782616
2017-01-01T00:04:34.777,2.07791
2017-01-01T00:04:34.883,2.0770311
2017-01-01T00:04:34.977,2.0765038
2017-01-01T00:04:35.087,2.0759764
2017-01-01T00:04:35.18,2.075625
2017-01-01T00:04:35.273,2.0758007
2017-01-01T00:04:35.477,2.0759764
2017-01-01T00:04:35.587,2.0761523
2017-01-01T00:04:35.603,2.076328
2017-01-01T00:04:35.883,2.0765038
2017-01-01T00:04:35.977,2.0766795
2017-01-01T00:04:36.18,2.0770311
2017-01-01T00:04:36.383,2.0772069
2017-01-01T00:04:36.477,2.0773828
2017-01-01T00:04:36.6,2.0777342
2017-01-01T00:04:36.88,2.078086
2017-01-01T00:04:36.977,2.0782616
2017-01-01T00:04:37.083,2.0784373
2017-01-01T00:04:37.177,2.0786133
2017-01-01T00:04:37.38,2.078789
2017-01-01T00:04:37.473,2.0791404
2017-01-01T00:04:37.677,2.0793164
2017-01-01T00:04:37.973,2.0791404
2017-01-01T00:04:38.083,2.0793164
2017-01-01T00:04:38.487,2.0791404
2017-01-01T00:04:38.58,2.0793164
2017-01-01T00:04:39.173,2.0796678
2017-01-01T00:04:39.283,2.0798435
2017-01-01T00:04:39.487,2.0801952
2017-01-01T00:04:39.657,2.080371
2017-01-01T00:04:39.783,2.0805469
2017-01-01T00:04:39.987,2.0808983
2017-01-01T00:04:40.08,2.0814257
2017-01-01T00:04:40.173,2.081953
2017-01-01T00:04:40.283,2.0823045
2017-01-01T00:04:40.377,2.0828319
2017-01-01T00:04:40.487,2.0831835
2017-01-01T00:04:40.577,2.083535
2017-01-01T00:04:40.657,2.0838866
2017-01-01T00:04:40.78,2.084238
2017-01-01T00:04:40.877,2.0845897
2017-01-01T00:04:40.983,2.0849414
2017-01-01T00:04:41.077,2.0856445
2017-01-01T00:04:41.187,2.0858202
2017-01-01T00:04:41.373,2.0856445
2017-01-01T00:04:41.577,2.0854685
2017-01-01T00:04:41.687,2.0852928
2017-01-01T00:04:41.78,2.085117
2017-01-01T00:04:41.873,2.0849414
2017-01-01T00:04:42.077,2.0847654
2017-01-01T00:04:42.28,2.0845897
2017-01-01T00:04:42.387,2.084414
2017-01-01T00:04:42.48,2.0845897
2017-01-01T00:04:42.777,2.0847654
2017-01-01T00:04:42.887,2.0849414
2017-01-01T00:04:42.98,2.085117
2017-01-01T00:04:43.183,2.0852928
2017-01-01T00:04:43.277,2.0854685
2017-01-01T00:04:43.48,2.0856445
2017-01-01T00:04:43.573,2.085996
2017-01-01T00:04:44.277,2.0861719
2017-01-01T00:04:44.387,2.085996
2017-01-01T00:04:44.477,2.0861719
2017-01-01T00:04:44.68,2.085996
2017-01-01T00:04:44.713,2.0861719
2017-01-01T00:04:44.977,2.085996
2017-01-01T00:04:45.087,2.0856445
2017-01-01T00:04:45.273,2.0854685
2017-01-01T00:04:45.477,2.0852928
2017-01-01T00:04:45.587,2.085117
2017-01-01T00:04:45.647,2.0849414
2017-01-01T00:04:45.773,2.0847654
2017-01-01T00:04:45.977,2.0845897
2017-01-01T00:04:46.18,2.0847654
2017-01-01T00:04:46.38,2.0849414
2017-01-01T00:04:46.477,2.085117
2017-01-01T00:04:46.583,2.0852928
2017-01-01T00:04:46.787,2.0854685
2017-01-01T00:04:46.973,2.0858202
2017-01-01T00:04:47.083,2.085996
2017-01-01T00:04:47.287,2.0861719
2017-01-01T00:04:47.38,2.0863476
2017-01-01T00:04:47.473,2.0865233
2017-01-01T00:04:47.677,2.086875
2017-01-01T00:04:47.88,2.0870507
2017-01-01T00:04:47.973,2.0872264
2017-01-01T00:04:48.177,2.087578
2017-01-01T00:04:48.377,2.0877538
2017-01-01T00:04:48.487,2.0879295
2017-01-01T00:04:49.173,2.0877538
2017-01-01T00:04:49.283,2.0879295
2017-01-01T00:04:49.783,2.0877538
2017-01-01T00:04:49.877,2.087578
2017-01-01T00:04:50.08,2.0874023
2017-01-01T00:04:50.28,2.0870507
2017-01-01T00:04:50.483,2.086875
2017-01-01T00:04:50.577,2.086699
2017-01-01T00:04:50.703,2.0865233
2017-01-01T00:04:51.077,2.086699
2017-01-01T00:04:51.28,2.086875
2017-01-01T00:04:51.483,2.0870507
2017-01-01T00:04:51.577,2.0874023
2017-01-01T00:04:51.7,2.087578
2017-01-01T00:04:51.983,2.0877538
2017-01-01T00:04:52.077,2.0881054
2017-01-01T00:04:52.277,2.0882812
2017-01-01T00:04:52.48,2.0886326
2017-01-01T00:04:52.577,2.0888085
2017-01-01T00:04:52.777,2.0889843
2017-01-01T00:04:52.98,2.089336
2017-01-01T00:04:53.183,2.0895116
2017-01-01T00:04:53.277,2.0896873
2017-01-01T00:04:53.387,2.089863
2017-01-01T00:04:53.48,2.090039
2017-01-01T00:04:53.683,2.0903904
2017-01-01T00:04:53.887,2.0905664
2017-01-01T00:04:53.98,2.090742
2017-01-01T00:04:54.087,2.0909178
2017-01-01T00:04:54.18,2.0910935
2017-01-01T00:04:54.383,2.0912695
2017-01-01T00:04:54.477,2.0914452
2017-01-01T00:04:57.177,2.0912695
2017-01-01T00:04:57.287,2.0914452
2017-01-01T00:04:57.677,2.0912695
2017-01-01T00:04:57.973,2.0914452
2017-01-01T00:04:58.08,2.0912695
2017-01-01T00:04:58.177,2.0910935
2017-01-01T00:04:58.283,2.0909178
2017-01-01T00:04:58.487,2.090742
2017-01-01T00:04:58.58,2.0905664
2017-01-01T00:04:58.69,2.0903904
2017-01-01T00:04:58.877,2.0902147
2017-01-01T00:04:58.987,2.090039
2017-01-01T00:04:59.08,2.089863
2017-01-01T00:04:59.283,2.0896873
2017-01-01T00:04:59.58,2.089863
2017-01-01T00:04:59.627,2.0896873
2017-01-01T00:05:00.28,2.089863
2017-01-01T00:05:00.377,2.0896873
2017-01-01T00:05:00.483,2.089863
2017-01-01T00:05:00.687,2.090039
2017-01-01T00:05:00.78,2.0902147
2017-01-01T00:05:00.983,2.0903904
2017-01-01T00:05:01.187,2.090742
2017-01-01T00:05:01.19,2.0909178
2017-01-01T00:05:01.373,2.0909178
2017-01-01T00:05:01.483,2.0910935
2017-01-01T00:05:01.623,2.0912695
2017-01-01T00:05:01.78,2.0914452
2017-01-01T00:05:01.887,2.091621
2017-01-01T00:05:01.98,2.0917969
2017-01-01T00:05:02.077,2.0919726
2017-01-01T00:05:02.183,2.0921483
2017-01-01T00:05:02.387,2.092324
2017-01-01T00:05:02.48,2.0925
2017-01-01T00:05:02.573,2.0926757
2017-01-01T00:05:02.777,2.093027
2017-01-01T00:05:02.887,2.0928514
2017-01-01T00:05:02.98,2.093203
2017-01-01T00:05:03.277,2.0933788
2017-01-01T00:05:03.387,2.093203
2017-01-01T00:05:03.48,2.0933788
2017-01-01T00:05:03.573,2.093203
2017-01-01T00:05:03.683,2.0933788
2017-01-01T00:05:04.383,2.0935545
2017-01-01T00:05:04.587,2.0937304
2017-01-01T00:05:04.68,2.0939062
2017-01-01T00:05:04.773,2.0940819
2017-01-01T00:05:04.977,2.0942576
2017-01-01T00:05:05.087,2.0944335
2017-01-01T00:05:05.18,2.0946093
2017-01-01T00:05:05.273,2.094785
2017-01-01T00:05:05.477,2.094961
2017-01-01T00:05:05.587,2.0958397
2017-01-01T00:05:05.68,2.0983007
2017-01-01T00:05:05.787,2.099707
2017-01-01T00:05:05.88,2.1007617
2017-01-01T00:05:05.977,2.103574
2017-01-01T00:05:06.083,2.1051562
2017-01-01T00:05:06.177,2.1070898
2017-01-01T00:05:06.287,2.1088476
2017-01-01T00:05:06.38,2.1106052
2017-01-01T00:05:06.473,2.112539
2017-01-01T00:05:06.583,2.114121
2017-01-01T00:05:06.677,2.1158788
2017-01-01T00:05:06.787,2.117285
2017-01-01T00:05:07.787,2.1171093
2017-01-01T00:05:07.877,2.117285
2017-01-01T00:05:08.177,2.1171093
2017-01-01T00:05:08.283,2.117285
2017-01-01T00:05:08.377,2.1171093
2017-01-01T00:05:08.487,2.117285
2017-01-01T00:05:08.58,2.1171093
2017-01-01T00:05:09.283,2.1169336
2017-01-01T00:05:09.377,2.1171093
2017-01-01T00:05:09.487,2.1169336
2017-01-01T00:05:10.67,2.1167576
2017-01-01T00:05:10.78,2.1169336
2017-01-01T00:05:10.873,2.1167576
2017-01-01T00:05:11.187,2.1169336
2017-01-01T00:05:11.28,2.1167576
2017-01-01T00:05:11.577,2.1169336
2017-01-01T00:05:11.777,2.1171093
2017-01-01T00:05:11.873,2.117285
2017-01-01T00:05:11.98,2.1174607
2017-01-01T00:05:12.183,2.1176367
2017-01-01T00:05:12.277,2.1178124
2017-01-01T00:05:12.387,2.117988
2017-01-01T00:05:12.573,2.118164
2017-01-01T00:05:12.667,2.1183398
2017-01-01T00:05:12.887,2.1186912
2017-01-01T00:05:12.98,2.1188672
2017-01-01T00:05:13.073,2.1192186
2017-01-01T00:05:13.183,2.1193945
2017-01-01T00:05:13.277,2.119746
2017-01-01T00:05:13.387,2.1199217
2017-01-01T00:05:13.48,2.1202734
2017-01-01T00:05:13.587,2.120449
2017-01-01T00:05:13.68,2.1206248
2017-01-01T00:05:13.777,2.1209764
2017-01-01T00:05:13.883,2.1211522
2017-01-01T00:05:13.977,2.1216795
2017-01-01T00:05:14.273,2.1218553
2017-01-01T00:05:14.383,2.1216795
2017-01-01T00:05:14.477,2.1218553
2017-01-01T00:05:14.773,2.1216795
2017-01-01T00:05:14.883,2.1218553
2017-01-01T00:05:15.273,2.1216795
2017-01-01T00:05:15.383,2.1215038
2017-01-01T00:05:15.477,2.1211522
2017-01-01T00:05:15.587,2.1209764
2017-01-01T00:05:15.677,2.1206248
2017-01-01T00:05:15.727,2.1202734
2017-01-01T00:05:15.88,2.1200976
2017-01-01T00:05:15.977,2.119746
2017-01-01T00:05:16.083,2.1195703
2017-01-01T00:05:16.177,2.1192186
2017-01-01T00:05:16.287,2.1190429
2017-01-01T00:05:16.38,2.1186912
2017-01-01T00:05:16.583,2.1183398
2017-01-01T00:05:16.66,2.118164
2017-01-01T00:05:16.88,2.1178124
2017-01-01T00:05:17.083,2.1176367
2017-01-01T00:05:17.287,2.1174607
2017-01-01T00:05:17.38,2.117285
2017-01-01T00:05:17.487,2.1171093
2017-01-01T00:05:17.58,2.1169336
2017-01-01T00:05:17.783,2.1167576
2017-01-01T00:05:19.487,2.1169336
2017-01-01T00:05:19.577,2.1167576
2017-01-01T00:05:20.28,2.116582
2017-01-01T00:05:20.483,2.1164062
2017-01-01T00:05:20.607,2.1162302
2017-01-01T00:05:20.873,2.1160545
2017-01-01T00:05:20.983,2.115703
2017-01-01T00:05:21.187,2.1155272
2017-01-01T00:05:21.28,2.1153514
2017-01-01T00:05:21.48,2.1151757
2017-01-01T00:05:22.073,2.1149998
2017-01-01T00:05:22.183,2.1151757
2017-01-01T00:05:22.713,2.1149998
2017-01-01T00:05:22.98,2.114824
2017-01-01T00:05:23.073,2.1146483
2017-01-01T00:05:23.183,2.1144726
2017-01-01T00:05:23.277,2.1142967
2017-01-01T00:05:23.477,2.114121
2017-01-01T00:05:23.587,2.1139452
2017-01-01T00:05:23.65,2.1137695
2017-01-01T00:05:23.883,2.1135936
2017-01-01T00:05:23.977,2.1134179
2017-01-01T00:05:24.087,2.1135936
2017-01-01T00:05:24.18,2.1137695
2017-01-01T00:05:24.273,2.1139452
2017-01-01T00:05:24.477,2.1142967
2017-01-01T00:05:24.647,2.1144726
2017-01-01T00:05:24.773,2.1146483
2017-01-01T00:05:24.883,2.114824
2017-01-01T00:05:24.977,2.1149998
2017-01-01T00:05:25.18,2.1151757
2017-01-01T00:05:25.273,2.1153514
2017-01-01T00:05:25.38,2.1155272
2017-01-01T00:05:25.583,2.115703
2017-01-01T00:05:25.677,2.1158788
2017-01-01T00:05:25.787,2.1160545
2017-01-01T00:05:25.88,2.1162302
2017-01-01T00:05:26.083,2.1164062
2017-01-01T00:05:26.177,2.116582
