time,value
2017-01-01T00:47:35.4,2.0555859
2017-01-01T00:47:35.493,2.0557616
2017-01-01T00:47:36.103,2.0559373
2017-01-01T00:47:36.197,2.0561132
2017-01-01T00:47:36.397,2.0564647
2017-01-01T00:47:36.6,2.0566406
2017-01-01T00:47:36.693,2.0568163
2017-01-01T00:47:36.897,2.056992
2017-01-01T00:47:37.1,2.0573437
2017-01-01T00:47:37.303,2.0575194
2017-01-01T00:47:37.397,2.0573437
2017-01-01T00:47:37.693,2.0571678
2017-01-01T00:47:37.787,2.0573437
2017-01-01T00:47:37.897,2.0571678
2017-01-01T00:47:38.007,2.0573437
2017-01-01T00:47:38.397,2.0575194
2017-01-01T00:47:38.597,2.0576952
2017-01-01T00:47:38.707,2.0578709
2017-01-01T00:47:38.893,2.0580468
2017-01-01T00:47:39.003,2.0582225
2017-01-01T00:47:39.097,2.0583982
2017-01-01T00:47:39.207,2.0585742
2017-01-01T00:47:39.393,2.0589256
2017-01-01T00:47:39.503,2.0591013
2017-01-01T00:47:39.597,2.0592773
2017-01-01T00:47:39.707,2.059453
2017-01-01T00:47:39.783,2.0596287
2017-01-01T00:47:40.097,2.0598047
2017-01-01T00:47:40.203,2.0599804
2017-01-01T00:47:40.297,2.060156
2017-01-01T00:47:40.5,2.0605078
2017-01-01T00:47:40.593,2.0620897
2017-01-01T00:47:40.703,2.062617
2017-01-01T00:47:40.797,2.0638475
2017-01-01T00:47:40.907,2.064375
2017-01-01T00:47:41,2.0654297
2017-01-01T00:47:41.093,2.0659568
2017-01-01T00:47:41.203,2.0661328
2017-01-01T00:47:41.297,2.0677147
2017-01-01T00:47:41.407,2.0684178
2017-01-01T00:47:41.5,2.0698242
2017-01-01T00:47:41.593,2.0712304
2017-01-01T00:47:41.703,2.0717578
2017-01-01T00:47:41.717,2.073164
2017-01-01T00:47:41.907,2.0736914
2017-01-01T00:47:41.997,2.0743945
2017-01-01T00:47:42.093,2.0749218
2017-01-01T00:47:42.2,2.0752733
2017-01-01T00:47:42.297,2.0765038
2017-01-01T00:47:42.403,2.0770311
2017-01-01T00:47:42.497,2.07791
2017-01-01T00:47:42.59,2.0784373
2017-01-01T00:47:42.7,2.0786133
2017-01-01T00:47:42.84,2.0782616
2017-01-01T00:47:42.997,2.07791
2017-01-01T00:47:43.09,2.0775585
2017-01-01T00:47:43.2,2.0773828
2017-01-01T00:47:43.293,2.0770311
2017-01-01T00:47:43.403,2.0766795
2017-01-01T00:47:43.497,2.076328
2017-01-01T00:47:43.607,2.0761523
2017-01-01T00:47:43.7,2.0758007
2017-01-01T00:47:43.777,2.075449
2017-01-01T00:47:44.603,2.075625
2017-01-01T00:47:45.103,2.0758007
2017-01-01T00:47:45.197,2.075625
2017-01-01T00:47:45.307,2.0758007
2017-01-01T00:47:45.773,2.0759764
2017-01-01T00:47:46.303,2.0758007
2017-01-01T00:47:46.897,2.075449
2017-01-01T00:47:46.99,2.0750976
2017-01-01T00:47:47.193,2.0745702
2017-01-01T00:47:47.397,2.0740428
2017-01-01T00:47:47.507,2.073867
2017-01-01T00:47:47.6,2.0736914
2017-01-01T00:47:47.693,2.0733397
2017-01-01T00:47:47.707,2.073164
2017-01-01T00:47:47.897,2.0728123
2017-01-01T00:47:48.007,2.0726366
2017-01-01T00:47:48.097,2.072461
2017-01-01T00:47:48.3,2.072285
2017-01-01T00:47:48.397,2.072461
2017-01-01T00:47:48.69,2.0726366
2017-01-01T00:47:48.8,2.072461
2017-01-01T00:47:49.097,2.0726366
2017-01-01T00:47:49.207,2.0728123
2017-01-01T00:47:49.3,2.0729883
2017-01-01T00:47:49.393,2.073164
2017-01-01T00:47:49.597,2.0733397
2017-01-01T00:47:49.8,2.0735154
2017-01-01T00:47:49.83,2.073867
2017-01-01T00:47:50.097,2.0742188
2017-01-01T00:47:50.297,2.0743945
2017-01-01T00:47:50.593,2.0745702
2017-01-01T00:47:50.703,2.0743945
2017-01-01T00:47:50.767,2.0745702
2017-01-01T00:47:50.907,2.0743945
2017-01-01T00:47:51,2.0745702
2017-01-01T00:47:51.407,2.0743945
2017-01-01T00:47:51.5,2.0745702
2017-01-01T00:47:51.593,2.0743945
2017-01-01T00:47:52.403,2.0745702
2017-01-01T00:47:52.497,2.0743945
2017-01-01T00:47:52.607,2.0745702
2017-01-01T00:47:52.7,2.0743945
2017-01-01T00:47:53.2,2.0742188
2017-01-01T00:47:53.293,2.0743945
2017-01-01T00:47:53.403,2.0742188
2017-01-01T00:47:53.607,2.0743945
2017-01-01T00:47:53.7,2.0742188
2017-01-01T00:47:53.9,2.0743945
2017-01-01T00:47:54.29,2.0742188
2017-01-01T00:47:54.4,2.0743945
2017-01-01T00:47:54.603,2.0742188
2017-01-01T00:47:55.603,2.0743945
2017-01-01T00:47:55.697,2.0742188
2017-01-01T00:47:55.807,2.0743945
2017-01-01T00:47:55.82,2.0742188
2017-01-01T00:47:56.303,2.0740428
2017-01-01T00:47:56.49,2.0742188
2017-01-01T00:47:56.6,2.0740428
2017-01-01T00:47:56.803,2.0742188
2017-01-01T00:47:56.82,2.0743945
2017-01-01T00:47:57.007,2.0745702
2017-01-01T00:47:57.1,2.074746
2017-01-01T00:47:57.193,2.0750976
2017-01-01T00:47:57.397,2.0752733
2017-01-01T00:47:57.507,2.075449
2017-01-01T00:47:57.6,2.075625
2017-01-01T00:47:57.693,2.0758007
2017-01-01T00:47:57.897,2.0768554
2017-01-01T00:47:58.003,2.0770311
2017-01-01T00:47:58.097,2.07791
2017-01-01T00:47:58.19,2.0784373
2017-01-01T00:47:58.3,2.078789
2017-01-01T00:47:58.393,2.079492
2017-01-01T00:47:58.503,2.0798435
2017-01-01T00:47:58.597,2.0805469
2017-01-01T00:47:58.707,2.0808983
2017-01-01T00:47:58.753,2.0816014
2017-01-01T00:47:58.893,2.0821288
2017-01-01T00:47:59.003,2.0826561
2017-01-01T00:47:59.097,2.0831835
2017-01-01T00:47:59.3,2.0833592
2017-01-01T00:47:59.393,2.083535
2017-01-01T00:47:59.597,2.083711
2017-01-01T00:47:59.707,2.0838866
2017-01-01T00:47:59.797,2.0840623
2017-01-01T00:48:00,2.084238
2017-01-01T00:48:00.097,2.084414
2017-01-01T00:48:00.5,2.084238
2017-01-01T00:48:00.593,2.084414
2017-01-01T00:48:01.093,2.0845897
2017-01-01T00:48:01.297,2.0847654
2017-01-01T00:48:01.5,2.0849414
2017-01-01T00:48:01.593,2.085117
2017-01-01T00:48:01.797,2.0854685
2017-01-01T00:48:01.997,2.0858202
2017-01-01T00:48:02.293,2.0861719
2017-01-01T00:48:02.59,2.085996
2017-01-01T00:48:03.107,2.0861719
2017-01-01T00:48:03.2,2.0858202
2017-01-01T00:48:03.293,2.0856445
2017-01-01T00:48:03.497,2.0854685
2017-01-01T00:48:03.697,2.085117
2017-01-01T00:48:03.997,2.0847654
2017-01-01T00:48:04.197,2.0845897
2017-01-01T00:48:04.493,2.084414
2017-01-01T00:48:04.603,2.084238
2017-01-01T00:48:04.697,2.084414
2017-01-01T00:48:05.197,2.0845897
2017-01-01T00:48:05.307,2.084414
2017-01-01T00:48:05.4,2.0845897
2017-01-01T00:48:06.303,2.0847654
2017-01-01T00:48:06.397,2.0845897
2017-01-01T00:48:06.74,2.0847654
2017-01-01T00:48:06.897,2.0845897
2017-01-01T00:48:07.193,2.0847654
2017-01-01T00:48:07.507,2.0845897
2017-01-01T00:48:07.597,2.084414
2017-01-01T00:48:07.897,2.0840623
2017-01-01T00:48:08.097,2.0838866
2017-01-01T00:48:08.3,2.083535
2017-01-01T00:48:08.503,2.0833592
2017-01-01T00:48:08.707,2.0831835
2017-01-01T00:48:09.597,2.0833592
2017-01-01T00:48:09.89,2.0831835
2017-01-01T00:48:10.203,2.0833592
2017-01-01T00:48:11.623,2.0831835
2017-01-01T00:48:13.73,2.0830078
2017-01-01T00:48:13.9,2.0831835
2017-01-01T00:48:14.103,2.0830078
2017-01-01T00:48:14.197,2.0831835
2017-01-01T00:48:14.493,2.0830078
2017-01-01T00:48:14.603,2.0831835
2017-01-01T00:48:14.697,2.0830078
2017-01-01T00:48:14.79,2.0831835
2017-01-01T00:48:14.9,2.0830078
2017-01-01T00:48:14.993,2.0831835
2017-01-01T00:48:15.103,2.0830078
2017-01-01T00:48:15.99,2.0828319
2017-01-01T00:48:16.1,2.0830078
2017-01-01T00:48:17.69,2.0828319
2017-01-01T00:48:17.787,2.0830078
2017-01-01T00:48:17.893,2.0828319
2017-01-01T00:48:18.003,2.0830078
2017-01-01T00:48:18.393,2.0831835
2017-01-01T00:48:18.597,2.0833592
2017-01-01T00:48:18.707,2.083535
2017-01-01T00:48:18.893,2.0838866
2017-01-01T00:48:19.097,2.0840623
2017-01-01T00:48:19.297,2.084238
2017-01-01T00:48:19.393,2.0845897
2017-01-01T00:48:20.297,2.0847654
2017-01-01T00:48:20.407,2.0845897
2017-01-01T00:48:21.903,2.084414
2017-01-01T00:48:22.107,2.0845897
2017-01-01T00:48:22.17,2.084414
2017-01-01T00:48:22.293,2.0845897
2017-01-01T00:48:22.403,2.084414
2017-01-01T00:48:22.607,2.084238
2017-01-01T00:48:22.7,2.0840623
2017-01-01T00:48:22.903,2.0838866
2017-01-01T00:48:22.997,2.083711
2017-01-01T00:48:23.107,2.083535
2017-01-01T00:48:23.197,2.0833592
2017-01-01T00:48:23.293,2.0831835
2017-01-01T00:48:23.497,2.0830078
2017-01-01T00:48:23.777,2.0828319
2017-01-01T00:48:23.9,2.0830078
2017-01-01T00:48:23.993,2.0833592
2017-01-01T00:48:24.197,2.083535
2017-01-01T00:48:24.4,2.083711
2017-01-01T00:48:24.493,2.0838866
2017-01-01T00:48:24.697,2.0840623
2017-01-01T00:48:24.807,2.084238
2017-01-01T00:48:25.197,2.0840623
2017-01-01T00:48:25.303,2.084238
2017-01-01T00:48:25.397,2.0840623
2017-01-01T00:48:25.49,2.084238
2017-01-01T00:48:25.897,2.084414
2017-01-01T00:48:26.007,2.0847654
2017-01-01T00:48:26.193,2.0849414
2017-01-01T00:48:26.397,2.085117
2017-01-01T00:48:26.507,2.0854685
2017-01-01T00:48:26.693,2.0856445
2017-01-01T00:48:26.833,2.085996
2017-01-01T00:48:27.193,2.0861719
2017-01-01T00:48:27.3,2.085996
2017-01-01T00:48:27.597,2.0861719
2017-01-01T00:48:27.707,2.085996
2017-01-01T00:48:27.8,2.0861719
2017-01-01T00:48:27.893,2.086699
2017-01-01T00:48:28.097,2.0877538
2017-01-01T00:48:28.22,2.0888085
2017-01-01T00:48:28.393,2.089336
2017-01-01T00:48:28.503,2.0896873
2017-01-01T00:48:28.597,2.0903904
2017-01-01T00:48:28.767,2.0914452
2017-01-01T00:48:28.893,2.0919726
2017-01-01T00:48:29,2.092324
2017-01-01T00:48:29.097,2.0928514
2017-01-01T00:48:29.203,2.093027
2017-01-01T00:48:29.297,2.0928514
2017-01-01T00:48:29.39,2.093027
2017-01-01T00:48:29.5,2.0928514
2017-01-01T00:48:29.703,2.093027
2017-01-01T00:48:29.767,2.0928514
2017-01-01T00:48:29.907,2.093027
2017-01-01T00:48:30.703,2.093203
2017-01-01T00:48:31.903,2.0933788
2017-01-01T00:48:33.29,2.0935545
2017-01-01T00:48:33.4,2.0933788
2017-01-01T00:48:33.493,2.0935545
2017-01-01T00:48:33.603,2.0933788
2017-01-01T00:48:33.79,2.0935545
2017-01-01T00:48:33.823,2.0933788
2017-01-01T00:48:33.993,2.0935545
2017-01-01T00:48:34.603,2.0933788
2017-01-01T00:48:34.697,2.0935545
2017-01-01T00:48:34.807,2.0933788
2017-01-01T00:48:34.82,2.0935545
2017-01-01T00:48:34.993,2.0933788
2017-01-01T00:48:35.1,2.0935545
2017-01-01T00:48:35.197,2.0933788
2017-01-01T00:48:36.693,2.0935545
2017-01-01T00:48:36.757,2.0933788
2017-01-01T00:48:37.8,2.0935545
2017-01-01T00:48:37.893,2.0937304
2017-01-01T00:48:38.097,2.0939062
2017-01-01T00:48:38.3,2.0940819
2017-01-01T00:48:38.393,2.0942576
2017-01-01T00:48:38.503,2.0944335
2017-01-01T00:48:38.597,2.0946093
2017-01-01T00:48:38.75,2.094785
2017-01-01T00:48:39,2.094961
2017-01-01T00:48:39.097,2.094785
2017-01-01T00:48:39.203,2.094961
2017-01-01T00:48:39.39,2.094785
2017-01-01T00:48:39.5,2.094961
2017-01-01T00:48:39.593,2.094785
2017-01-01T00:48:39.703,2.094961
2017-01-01T00:48:39.813,2.0951366
2017-01-01T00:48:40,2.0953124
2017-01-01T00:48:40.203,2.095488
2017-01-01T00:48:40.297,2.095664
2017-01-01T00:48:40.407,2.0958397
2017-01-01T00:48:40.593,2.0960155
2017-01-01T00:48:40.7,2.0961914
2017-01-01T00:48:40.81,2.0963671
2017-01-01T00:48:40.997,2.0965428
2017-01-01T00:48:41.403,2.0963671
2017-01-01T00:48:41.59,2.0965428
2017-01-01T00:48:41.7,2.0963671
2017-01-01T00:48:41.793,2.0965428
2017-01-01T00:48:41.81,2.0963671
2017-01-01T00:48:42.2,2.0961914
2017-01-01T00:48:42.293,2.0960155
2017-01-01T00:48:42.403,2.0958397
2017-01-01T00:48:42.497,2.095488
2017-01-01T00:48:42.697,2.0953124
2017-01-01T00:48:42.747,2.0951366
2017-01-01T00:48:42.997,2.094785
2017-01-01T00:48:43.197,2.0946093
2017-01-01T00:48:43.29,2.094785
2017-01-01T00:48:43.4,2.0946093
2017-01-01T00:48:44.493,2.094785
2017-01-01T00:48:44.697,2.0946093
2017-01-01T00:48:44.99,2.094785
2017-01-01T00:48:45.397,2.094961
2017-01-01T00:48:45.6,2.0951366
2017-01-01T00:48:45.693,2.0953124
2017-01-01T00:48:45.803,2.095488
2017-01-01T00:48:45.897,2.095664
2017-01-01T00:48:46.007,2.095488
2017-01-01T00:48:46.1,2.0958397
2017-01-01T00:48:46.303,2.0960155
2017-01-01T00:48:46.397,2.0961914
2017-01-01T00:48:47.503,2.0960155
2017-01-01T00:48:47.597,2.095488
2017-01-01T00:48:47.707,2.0953124
2017-01-01T00:48:47.8,2.094961
2017-01-01T00:48:47.893,2.094785
2017-01-01T00:48:48.003,2.0944335
2017-01-01T00:48:48.097,2.0940819
2017-01-01T00:48:48.3,2.0937304
2017-01-01T00:48:48.393,2.0935545
2017-01-01T00:48:48.5,2.093203
2017-01-01T00:48:48.597,2.093027
2017-01-01T00:48:48.703,2.0928514
2017-01-01T00:48:49.297,2.093027
2017-01-01T00:48:49.39,2.0928514
2017-01-01T00:48:49.5,2.093027
2017-01-01T00:48:49.593,2.0928514
2017-01-01T00:48:50,2.093027
2017-01-01T00:48:50.093,2.0928514
2017-01-01T00:48:50.297,2.093027
2017-01-01T00:48:51.09,2.093203
2017-01-01T00:48:51.2,2.093027
2017-01-01T00:48:51.59,2.093203
2017-01-01T00:48:51.73,2.0933788
2017-01-01T00:48:51.997,2.0935545
2017-01-01T00:48:52.107,2.0937304
2017-01-01T00:48:52.2,2.0939062
2017-01-01T00:48:52.293,2.0940819
2017-01-01T00:48:52.497,2.0944335
2017-01-01T00:48:52.697,2.0946093
2017-01-01T00:48:52.79,2.094961
2017-01-01T00:48:52.9,2.0951366
2017-01-01T00:48:52.993,2.095488
2017-01-01T00:48:53.197,2.095664
2017-01-01T00:48:53.4,2.0958397
2017-01-01T00:48:53.493,2.0961914
2017-01-01T00:48:53.603,2.0963671
2017-01-01T00:48:53.697,2.0965428
2017-01-01T00:48:53.9,2.0967185
2017-01-01T00:48:54.103,2.0968945
2017-01-01T00:48:54.897,2.0967185
2017-01-01T00:48:54.99,2.0968945
2017-01-01T00:48:55.397,2.0967185
2017-01-01T00:48:55.507,2.0968945
2017-01-01T00:48:55.6,2.0967185
2017-01-01T00:48:55.693,2.0968945
2017-01-01T00:48:55.787,2.0967185
2017-01-01T00:48:55.897,2.0968945
2017-01-01T00:48:56.193,2.0967185
2017-01-01T00:48:56.397,2.0968945
2017-01-01T00:48:56.69,2.0967185
2017-01-01T00:48:56.8,2.0968945
2017-01-01T00:48:56.893,2.0967185
2017-01-01T00:48:57.097,2.0968945
2017-01-01T00:48:57.19,2.0967185
2017-01-01T00:48:58.003,2.0965428
2017-01-01T00:48:58.097,2.0967185
2017-01-01T00:48:58.207,2.0968945
2017-01-01T00:48:58.297,2.0970702
2017-01-01T00:48:58.597,2.0974216
2017-01-01T00:48:58.797,2.0975976
2017-01-01T00:48:58.843,2.0977733
2017-01-01T00:48:59.093,2.098125
2017-01-01T00:48:59.297,2.0983007
2017-01-01T00:48:59.593,2.0984764
2017-01-01T00:48:59.703,2.0983007
2017-01-01T00:49:00.903,2.098125
2017-01-01T00:49:00.997,2.0983007
2017-01-01T00:49:01.107,2.098125
2017-01-01T00:49:01.2,2.0983007
2017-01-01T00:49:01.293,2.0986521
2017-01-01T00:49:01.403,2.0990038
2017-01-01T00:49:01.497,2.0993555
2017-01-01T00:49:01.607,2.099707
2017-01-01T00:49:01.7,2.1002343
2017-01-01T00:49:01.777,2.100586
2017-01-01T00:49:01.903,2.1009374
2017-01-01T00:49:01.997,2.101289
2017-01-01T00:49:02.107,2.1016405
2017-01-01T00:49:02.197,2.1021678
2017-01-01T00:49:02.293,2.1025195
2017-01-01T00:49:02.4,2.1026952
2017-01-01T00:49:02.497,2.1032226
2017-01-01T00:49:02.9,2.1030467
2017-01-01T00:49:02.993,2.1032226
2017-01-01T00:49:03.103,2.1030467
2017-01-01T00:49:03.4,2.1032226
2017-01-01T00:49:03.603,2.1033983
2017-01-01T00:49:03.697,2.10375
2017-01-01T00:49:03.9,2.1039257
2017-01-01T00:49:03.993,2.1041014
2017-01-01T00:49:04.197,2.1042771
2017-01-01T00:49:04.303,2.104453
2017-01-01T00:49:04.397,2.1046288
2017-01-01T00:49:04.693,2.104453
2017-01-01T00:49:04.837,2.1042771
2017-01-01T00:49:04.99,2.1041014
2017-01-01T00:49:05.1,2.1039257
2017-01-01T00:49:05.193,2.10375
2017-01-01T00:49:05.303,2.103574
2017-01-01T00:49:05.397,2.1033983
2017-01-01T00:49:05.833,2.103574
2017-01-01T00:49:06.097,2.1039257
2017-01-01T00:49:06.193,2.1041014
2017-01-01T00:49:06.397,2.1042771
2017-01-01T00:49:06.503,2.104453
2017-01-01T00:49:06.597,2.1046288
2017-01-01T00:49:06.69,2.1048045
2017-01-01T00:49:06.893,2.1049805
2017-01-01T00:49:07.003,2.1048045
2017-01-01T00:49:07.393,2.1049805
2017-01-01T00:49:07.503,2.1048045
2017-01-01T00:49:07.597,2.1049805
2017-01-01T00:49:07.707,2.1048045
2017-01-01T00:49:07.767,2.1049805
2017-01-01T00:49:07.893,2.1048045
2017-01-01T00:49:09.093,2.1046288
2017-01-01T00:49:09.203,2.1048045
2017-01-01T00:49:09.297,2.1046288
2017-01-01T00:49:09.407,2.1048045
2017-01-01T00:49:09.593,2.1046288
2017-01-01T00:49:09.703,2.1048045
2017-01-01T00:49:09.907,2.1049805
2017-01-01T00:49:09.997,2.1051562
2017-01-01T00:49:10.093,2.1055076
2017-01-01T00:49:10.297,2.1056836
2017-01-01T00:49:10.403,2.1058593
2017-01-01T00:49:10.497,2.106035
2017-01-01T00:49:10.59,2.1063867
2017-01-01T00:49:10.793,2.106738
2017-01-01T00:49:10.903,2.1065624
2017-01-01T00:49:11.107,2.1063867
2017-01-01T00:49:11.2,2.1062107
2017-01-01T00:49:11.497,2.1058593
2017-01-01T00:49:11.607,2.1056836
2017-01-01T00:49:11.793,2.105332
2017-01-01T00:49:11.997,2.1051562
2017-01-01T00:49:12.103,2.1049805
2017-01-01T00:49:12.29,2.1048045
2017-01-01T00:49:12.4,2.1049805
2017-01-01T00:49:12.493,2.1048045
2017-01-01T00:49:12.603,2.1049805
2017-01-01T00:49:13.603,2.1048045
2017-01-01T00:49:13.757,2.1049805
2017-01-01T00:49:13.897,2.1048045
2017-01-01T00:49:13.993,2.1049805
2017-01-01T00:49:14.693,2.1051562
2017-01-01T00:49:14.757,2.1049805
2017-01-01T00:49:14.897,2.1051562
2017-01-01T00:49:14.99,2.1049805
2017-01-01T00:49:15.1,2.1051562
2017-01-01T00:49:15.6,2.105332
2017-01-01T00:49:15.693,2.1051562
2017-01-01T00:49:15.8,2.105332
2017-01-01T00:49:16.3,2.1055076
2017-01-01T00:49:16.393,2.1056836
2017-01-01T00:49:16.503,2.1058593
2017-01-01T00:49:16.597,2.106035
2017-01-01T00:49:16.753,2.1063867
2017-01-01T00:49:16.893,2.1065624
2017-01-01T00:49:17.097,2.106738
2017-01-01T00:49:17.207,2.106914
2017-01-01T00:49:17.3,2.1070898
2017-01-01T00:49:17.393,2.1072655
2017-01-01T00:49:17.813,2.1074412
2017-01-01T00:49:18.5,2.1076171
2017-01-01T00:49:18.593,2.1074412
2017-01-01T00:49:19.093,2.1072655
2017-01-01T00:49:19.203,2.1074412
2017-01-01T00:49:19.407,2.1072655
2017-01-01T00:49:19.5,2.1074412
2017-01-01T00:49:19.593,2.1072655
2017-01-01T00:49:19.81,2.1074412
2017-01-01T00:49:20.09,2.1072655
2017-01-01T00:49:20.403,2.1074412
2017-01-01T00:49:20.497,2.1072655
2017-01-01T00:49:20.59,2.1074412
2017-01-01T00:49:20.747,2.1077929
2017-01-01T00:49:20.903,2.1081445
2017-01-01T00:49:20.997,2.1083202
2017-01-01T00:49:21.107,2.1086717
2017-01-01T00:49:21.2,2.1088476
2017-01-01T00:49:21.293,2.109199
2017-01-01T00:49:21.403,2.109375
2017-01-01T00:49:21.497,2.1097264
2017-01-01T00:49:21.607,2.1099021
2017-01-01T00:49:21.697,2.1102538
2017-01-01T00:49:21.793,2.110957
2017-01-01T00:49:21.9,2.1111326
2017-01-01T00:49:21.997,2.11166
2017-01-01T00:49:22.197,2.1120117
2017-01-01T00:49:22.29,2.112363
2017-01-01T00:49:22.4,2.112539
2017-01-01T00:49:22.493,2.1128905
2017-01-01T00:49:22.603,2.1130662
2017-01-01T00:49:22.697,2.1134179
2017-01-01T00:49:22.743,2.1135936
2017-01-01T00:49:22.9,2.1139452
2017-01-01T00:49:23.103,2.114121
2017-01-01T00:49:23.197,2.1139452
2017-01-01T00:49:23.493,2.1137695
2017-01-01T00:49:23.6,2.1139452
2017-01-01T00:49:23.697,2.1137695
2017-01-01T00:49:23.803,2.1139452
2017-01-01T00:49:23.897,2.1137695
2017-01-01T00:49:24.49,2.1139452
2017-01-01T00:49:24.6,2.1137695
2017-01-01T00:49:24.693,2.1139452
2017-01-01T00:49:24.803,2.1137695
2017-01-01T00:49:25.007,2.1139452
2017-01-01T00:49:25.1,2.1137695
2017-01-01T00:49:25.193,2.1139452
2017-01-01T00:49:25.303,2.1137695
2017-01-01T00:49:28.093,2.1135936
2017-01-01T00:49:29.297,2.1137695
2017-01-01T00:49:29.407,2.1135936
2017-01-01T00:49:29.497,2.1137695
2017-01-01T00:49:29.7,2.1135936
2017-01-01T00:49:30.2,2.1137695
2017-01-01T00:49:31.637,2.1135936
2017-01-01T00:49:32.197,2.1134179
2017-01-01T00:49:32.29,2.1135936
2017-01-01T00:49:32.4,2.1134179
2017-01-01T00:49:32.493,2.1135936
2017-01-01T00:49:32.9,2.1134179
2017-01-01T00:49:33.103,2.1135936
2017-01-01T00:49:33.493,2.1134179
2017-01-01T00:49:33.6,2.1135936
2017-01-01T00:49:33.99,2.1134179
2017-01-01T00:49:34.1,2.1135936
2017-01-01T00:49:35.69,2.1137695
2017-01-01T00:49:35.893,2.1135936
2017-01-01T00:49:36.003,2.1137695
2017-01-01T00:49:36.393,2.1139452
2017-01-01T00:49:36.503,2.1137695
2017-01-01T00:49:36.847,2.1139452
2017-01-01T00:49:38,2.114121
2017-01-01T00:49:38.093,2.1139452
2017-01-01T00:49:38.203,2.114121
2017-01-01T00:49:38.297,2.1139452
2017-01-01T00:49:38.407,2.114121
2017-01-01T00:49:39.403,2.1142967
2017-01-01T00:49:39.497,2.1146483
2017-01-01T00:49:39.593,2.1149998
2017-01-01T00:49:39.78,2.1155272
2017-01-01T00:49:39.997,2.1158788
2017-01-01T00:49:40.09,2.1162302
2017-01-01T00:49:40.2,2.1164062
2017-01-01T00:49:40.293,2.1167576
2017-01-01T00:49:40.403,2.1169336
2017-01-01T00:49:40.497,2.1174607
2017-01-01T00:49:40.607,2.117285
2017-01-01T00:49:41.197,2.1174607
2017-01-01T00:49:41.293,2.117285
2017-01-01T00:49:41.993,2.1171093
2017-01-01T00:49:42.103,2.117285
2017-01-01T00:49:43.103,2.1171093
2017-01-01T00:49:43.197,2.117285
2017-01-01T00:49:43.6,2.1171093
2017-01-01T00:49:43.693,2.117285
2017-01-01T00:49:44.1,2.1171093
2017-01-01T00:49:44.193,2.117285
2017-01-01T00:49:44.303,2.1171093
2017-01-01T00:49:44.397,2.117285
