unix,value
1515192440470,0.327242210287248
1515192470470,0.302900298150676
1515192500470,0.315024583747156
1515192530470,0.36387392404204
1515192560470,0.399948843847937
1515192590470,0.423020830505072
1515192620470,0.464609221585379
1515192650470,0.41975347123563
1515192680470,0.4543588620398
1515192710470,0.484013845694258
1515192740470,0.437032550124933
1515192770470,0.452912889655174
1515192800470,0.478064250609868
1515192830470,0.514023978991445
1515192860470,0.501159938797895
1515192890470,0.475985389959992
1515192920470,0.463048133702506
1515192950470,0.455711987105064
1515192980470,0.475442482659334
1515193010470,0.427872142418228
1515193040470,0.473447937273164
1515193070470,0.44791689766474
1515193100470,0.427475955350081
1515193130470,0.454640339363665
1515193160470,0.469800698556845
1515193190470,0.452754769428985
1515193220470,0.458762070424279
1515193250470,0.492670922001205
1515193280470,0.466048317293659
1515193310470,0.471297669141227
1515193340470,0.496536133669567
1515193370470,0.477943452553797
1515193400470,0.481850290383143
1515193430470,0.529849261734565
1515193460470,0.569386683576455
1515193490470,0.526433209132605
1515193520470,0.488341307029287
1515193550470,0.48917283026463
1515193580470,0.466149909312907
1515193610470,0.486974746378593
1515193640470,0.473684397374133
1515193670470,0.504526820711106
1515193700470,0.525807231490411
1515193730470,0.574077462788708
1515193760470,0.560137902228226
1515193790470,0.582736921837897
1515193820470,0.607015436704744
1515193850470,0.64087664014235
1515193880470,0.607168525414154
1515193910470,0.589477999107669
1515193940470,0.571342899078197
1515193970470,0.554065985886411
1515194000470,0.541926175142604
1515194030470,0.540140421730532
1515194060470,0.541714428524354
1515194090470,0.580586546208052
1515194120470,0.626685576386138
1515194150470,0.661645477969035
1515194180470,0.645334459070738
1515194210470,0.648455308004495
1515194240470,0.615519993666336
1515194270470,0.573199533169717
1515194300470,0.604966387527514
1515194330470,0.584322426484117
1515194360470,0.538738945610234
1515194390470,0.560350331156678
1515194420470,0.522323832857573
1515194450470,0.549476222460846
1515194480470,0.595898529000533
1515194510470,0.575987963250833
1515194540470,0.538905316516247
1515194570470,0.575136537023418
1515194600470,0.5408233113777
1515194630470,0.589728969866284
1515194660470,0.605448978629638
1515194690470,0.570182350147601
1515194720470,0.573370899759872
1515194750470,0.554659726146916
1515194780470,0.545763670720981
1515194810470,0.588325010304491
1515194840470,0.597000566309784
1515194870470,0.619146663867471
1515194900470,0.636763630172593
1515194930470,0.677831551771533
1515194960470,0.651216003648572
1515194990470,0.643731381368698
1515195020470,0.687278510996736
1515195050470,0.642971102238154
1515195080470,0.639396066795753
1515195110470,0.590061370953946
1515195140470,0.55100886633201
1515195170470,0.527957062645795
1515195200470,0.495099604779435
1515195230470,0.518955834893955
1515195260470,0.522715986297799
1515195290470,0.501746097789959
1515195320470,0.550821666769135
1515195350470,0.542746038591837
1515195380470,0.586599750764016
1515195410470,0.601048804657091
1515195440470,0.611674322565866
1515195470470,0.658800447829441
1515195500470,0.69623934472736
1515195530470,0.732441795748864
1515195560470,0.701833916176965
1515195590470,0.697467595640322
1515195620470,0.664503908094254
1515195650470,0.653458438861863
1515195680470,0.685952676686437
1515195710470,0.672793311962296
1515195740470,0.658476880033723
1515195770470,0.673287083824765
1515195800470,0.667143040833596
1515195830470,0.65827068235179
1515195860470,0.702715975280254
1515195890470,0.697634563384408
1515195920470,0.687697136582666
1515195950470,0.728396069341524
1515195980470,0.684367656421088
1515196010470,0.696268797827079
1515196040470,0.724333053745485
1515196070470,0.680613964204963
1515196100470,0.661341389250635
1515196130470,0.70709839163213
1515196160470,0.676240330504366
1515196190470,0.712209487455995
1515196220470,0.731298165829526
1515196250470,0.723128710069288
1515196280470,0.718274217154027
1515196310470,0.704964114425222
1515196340470,0.670621916964009
1515196370470,0.631886094753578
1515196400470,0.619321208968443
1515196430470,0.645976099649433
1515196460470,0.627911921324168
1515196490470,0.639461352065886
1515196520470,0.674168552725655
1515196550470,0.705583068009272
1515196580470,0.727258869180111
1515196610470,0.755009641593792
1515196640470,0.730488706859988
1515196670470,0.735081305720416
1515196700470,0.70827965913726
1515196730470,0.667863988419
1515196760470,0.682845724505766
1515196790470,0.678983016092788
1515196820470,0.712075255397743
1515196850470,0.738090156013188
1515196880470,0.767501093199245
1515196910470,0.726342656498935
1515196940470,0.765310194792836
1515196970470,0.723686831013154
1515197000470,0.709639615756292
1515197030470,0.691592186522481
1515197060470,0.727976984497149
1515197090470,0.732321591946446
1515197120470,0.748720292164348
1515197150470,0.790402186680773
1515197180470,0.807462698830042
1515197210470,0.790885662306513
1515197240470,0.81743066339634
1515197270470,0.842636431610508
1515197300470,0.886445455293379
1515197330470,0.882249795846758
1515197360470,0.85343262858383
1515197390470,0.827852018865688
1515197420470,0.805227108441865
1515197450470,0.822428174769706
1515197480470,0.781619994613165
1515197510470,0.76451585679991
1515197540470,0.774727244244296
1515197570470,0.783375302158937
1515197600470,0.752398433746956
1515197630470,0.730619248412838
1515197660470,0.717041324552634
1515197690470,0.690512981610612
1515197720470,0.723595538653245
1515197750470,0.694738634417178
1515197780470,0.675513900711906
1515197810470,0.69851854799712
1515197840470,0.651395465643795
1515197870470,0.69446924340188
1515197900470,0.706888850455587
1515197930470,0.693192794240636
1515197960470,0.690915153217929
1515197990470,0.648196319536398
1515198020470,0.673507712582829
1515198050470,0.628990256031505
1515198080470,0.669260348737827
1515198110470,0.696851562963264
1515198140470,0.742002293487081
1515198170470,0.785027599630425
1515198200470,0.749381602764773
1515198230470,0.737634440459141
1515198260470,0.688840211782996
1515198290470,0.689113508835022
1515198320470,0.69989708401258
1515198350470,0.727291096876046
1515198380470,0.765692593420713
1515198410470,0.756254939225621
1515198440470,0.725017141236466
1515198470470,0.69090831421358
1515198500470,0.707731394985566
1515198530470,0.704246469984877
1515198560470,0.702876645840182
1515198590470,0.683196126219442
1515198620470,0.722549630851741
1515198650470,0.680281600928997
1515198680470,0.72581209555539
1515198710470,0.73872523647208
1515198740470,0.759987286878744
1515198770470,0.755242891332714
1515198800470,0.766149519554409
1515198830470,0.810205384418464
1515198860470,0.79075143024826
1515198890470,0.824222653580002
1515198920470,0.787008814740465
1515198950470,0.794513894638286
1515198980470,0.842595876214372
1515199010470,0.806497542632976
1515199040470,0.805605539868402
1515199070470,0.777498085995903
1515199100470,0.804429059617421
1515199130470,0.786029665235444
1515199160470,0.773774796898372
1515199190470,0.790960878199414
1515199220470,0.785254932979706
1515199250470,0.816025226873358
1515199280470,0.793040270215385
1515199310470,0.829189049303154
1515199340470,0.841877131183575
1515199370470,0.797565675362742
1515199400470,0.780307274582008
1515199430470,0.820520195071828
1515199460470,0.824762640346197
1515199490470,0.861748385015758
1515199520470,0.837999082001857
1515199550470,0.803903614056252
1515199580470,0.841577381985997
1515199610470,0.808980260584029
1515199640470,0.776907922270199
1515199670470,0.794487345239375
1515199700470,0.754439394061658
1515199730470,0.731796345851289
1515199760470,0.688125509670063
1515199790470,0.68802063573991
1515199820470,0.670139313661558
1515199850470,0.640437451931852
1515199880470,0.598144243796423
1515199910470,0.565878791788537
1515199940470,0.553365927680101
1515199970470,0.506644422959837
1515200000470,0.535956454247216
1515200030470,0.56045628437328
1515200060470,0.601910632942762
1515200090470,0.648780288826106
1515200120470,0.637740488181701
1515200150470,0.622962963335665
1515200180470,0.581732906672048
1515200210470,0.61317700122631
1515200240470,0.649202426825279
1515200270470,0.607785637563926
1515200300470,0.638502564299155
1515200330470,0.597884279837778
1515200360470,0.548109338874049
1515200390470,0.563682845101544
1515200420470,0.526196850336249
1515200450470,0.546890558068124
1515200480470,0.53670397765781
1515200510470,0.530264278818045
1515200540470,0.537484805163688
1515200570470,0.584366434269756
1515200600470,0.604197746237832
1515200630470,0.634876849215886
1515200660470,0.680850853948319
1515200690470,0.71237942821457
1515200720470,0.674319925519787
1515200750470,0.673893947351675
1515200780470,0.649165389150924
1515200810470,0.687015394744005
1515200840470,0.672082798123398
1515200870470,0.646078714633397
1515200900470,0.669142216662477
1515200930470,0.628422712012391
1515200960470,0.627084355208597
1515200990470,0.636493941809281
1515201020470,0.612870454701069
1515201050470,0.621112223794271
1515201080470,0.669870795714609
1515201110470,0.677243585105633
1515201140470,0.6752691304196
1515201170470,0.716297352251736
1515201200470,0.673431940969747
1515201230470,0.629661614345229
1515201260470,0.611039067344293
1515201290470,0.570383518291816
1515201320470,0.607246014525763
1515201350470,0.557816347809423
1515201380470,0.534948240562784
1515201410470,0.525703898154061
1515201440470,0.513085018989204
1515201470470,0.524509989178977
1515201500470,0.554994707859585
1515201530470,0.569141198563921
1515201560470,0.579655220210392
1515201590470,0.570260726995888
1515201620470,0.553707910307547
1515201650470,0.602340838616873
1515201680470,0.630866664010504
1515201710470,0.590792438313734
1515201740470,0.625721596891862
1515201770470,0.665107774415569
1515201800470,0.625058807770284
1515201830470,0.595978745513586
1515201860470,0.592355436688455
1515201890470,0.604384945777424
1515201920470,0.589904654486992
1515201950470,0.611341085872306
1515201980470,0.622061158214724
1515202010470,0.61287663065031
1515202040470,0.602073623986018
1515202070470,0.606345860127521
1515202100470,0.628280995939058
1515202130470,0.660721626137719
1515202160470,0.706256381983988
1515202190470,0.722448686497495
1515202220470,0.762195726885551
1515202250470,0.775797365478146
1515202280470,0.775099015457136
1515202310470,0.811728569242046
1515202340470,0.85639464727435
1515202370470,0.817764811295906
1515202400470,0.790206940374433
1515202430470,0.824722724582405
1515202460470,0.825191609340343
1515202490470,0.848834042529964
1515202520470,0.842345240359355
1515202550470,0.801262251684098
1515202580470,0.800028725387542
1515202610470,0.758084861798251
1515202640470,0.734047265087276
1515202670470,0.711790849669739
1515202700470,0.741506793369309
1515202730470,0.780339590986417
1515202760470,0.802783221799313
1515202790470,0.811422589589573
1515202820470,0.842499778066994
1515202850470,0.878714429041703
1515202880470,0.888567411242317
1515202910470,0.907915355152411
1515202940470,0.931740097390367
1515202970470,0.897166162238999
1515203000470,0.887016423180241
1515203030470,0.923332843498016
1515203060470,0.874891507753586
1515203090470,0.908000392447226
1515203120470,0.947490226825462
1515203150470,0.995534315307408
1515203180470,1.01414605016548
1515203210470,1.05846776729844
1515203240470,1.05932623369588
1515203270470,1.07917177841494
1515203300470,1.07850305674528
1515203330470,1.120399328354
1515203360470,1.08565902462493
1515203390470,1.1092180191815
1515203420470,1.12616206762668
1515203450470,1.10159731677342
1515203480470,1.12204836975878
1515203510470,1.14478262774403
1515203540470,1.11330093900361
1515203570470,1.08990363638844
1515203600470,1.06257359407031
1515203630470,1.06523753000201
1515203660470,1.03009059914858
1515203690470,0.991544007901821
1515203720470,1.01610030034375
1515203750470,1.04920263853818
1515203780470,1.00919963792395
1515203810470,0.996095025979958
1515203840470,1.03121014201604
1515203870470,0.98474253142939
1515203900470,0.938491187821371
1515203930470,0.968444893890268
1515203960470,0.931249705437221
1515203990470,0.960489718620893
1515204020470,0.982009621701208
1515204050470,0.96813533046196
1515204080470,1.00109245041436
1515204110470,1.01845245047866
1515204140470,1.05260504929004
1515204170470,1.04807215863749
1515204200470,1.03837743510417
1515204230470,1.04282219167465
1515204260470,1.05001986168792
1515204290470,1.05613672025787
1515204320470,1.08454902651
1515204350470,1.12236869860085
1515204380470,1.14594179994703
1515204410470,1.19482643620336
1515204440470,1.23652175554844
1515204470470,1.24216369487912
1515204500470,1.20792729286846
1515204530470,1.24504601708383
1515204560470,1.24587564973434
1515204590470,1.24309769458747
1515204620470,1.28585380175424
1515204650470,1.32304012676377
1515204680470,1.34450347793498
1515204710470,1.38460873343731
1515204740470,1.34316132568901
1515204770470,1.29954882187282
1515204800470,1.337595910969
1515204830470,1.31931225777106
1515204860470,1.27851885886794
1515204890470,1.27584493585203
1515204920470,1.29194182417912
1515204950470,1.31131939644055
1515204980470,1.34041085650232
1515205010470,1.32643053958958
1515205040470,1.27846963106583
1515205070470,1.25928797075026
1515205100470,1.2517660999446
1515205130470,1.20485715286567
1515205160470,1.24343881203953
1515205190470,1.26649001395166
1515205220470,1.30278743486981
1515205250470,1.3210126359812
1515205280470,1.36647890189964
1515205310470,1.37521511247624
1515205340470,1.35825621497736
1515205370470,1.39499283532844
1515205400470,1.35452207217669
1515205430470,1.31563443530613
1515205460470,1.31083450401706
1515205490470,1.29030768072247
1515205520470,1.32807647214647
1515205550470,1.29470640432309
1515205580470,1.27383047774147
1515205610470,1.28941324443529
1515205640470,1.3258971504522
1515205670470,1.36023072852298
1515205700470,1.37489308611252
1515205730470,1.4177449505626
1515205760470,1.42655235837519
1515205790470,1.45431746100277
1515205820470,1.46173748125403
1515205850470,1.42032641091865
1515205880470,1.41556456639225
1515205910470,1.37543615942143
1515205940470,1.4154561296643
1515205970470,1.37449086365499
1515206000470,1.33321907568407
1515206030470,1.320772493943
1515206060470,1.36761803872307
1515206090470,1.37849501838372
1515206120470,1.34165882852006
1515206150470,1.30433137358834
1515206180470,1.35286843862984
1515206210470,1.38064686936822
1515206240470,1.3915714933032
1515206270470,1.36610239935857
1515206300470,1.40782245844967
1515206330470,1.37054959904428
1515206360470,1.37761375204549
1515206390470,1.34942972394611
1515206420470,1.39628798328167
1515206450470,1.42322270924841
1515206480470,1.45973898733954
1515206510470,1.48947241173101
1515206540470,1.4990296972911
1515206570470,1.49849665344157
1515206600470,1.48875015228463
1515206630470,1.45225884565257
1515206660470,1.45179462272292
1515206690470,1.41950013612839
1515206720470,1.43565611822328
1515206750470,1.43528238296755
1515206780470,1.42956602807602
1515206810470,1.39038258462231
1515206840470,1.35601376628318
1515206870470,1.38372225753671
1515206900470,1.3567093031745
1515206930470,1.39230397606376
1515206960470,1.41102021639748
1515206990470,1.38502658490791
1515207020470,1.41303499322992
1515207050470,1.43501081181923
1515207080470,1.39927763016861
1515207110470,1.43360071921889
1515207140470,1.39991008578795
1515207170470,1.42500633214368
1515207200470,1.39309919927879
1515207230470,1.39444484195879
1515207260470,1.34910298471763
1515207290470,1.36105598467917
1515207320470,1.40366950365886
1515207350470,1.40560472065378
1515207380470,1.39139243210265
1515207410470,1.37838386801462
1515207440470,1.40929071130664
1515207470470,1.43977600559116
1515207500470,1.41184865716465
1515207530470,1.42735338824678
1515207560470,1.42766769571587
1515207590470,1.41822070980827
1515207620470,1.4370019449559
1515207650470,1.48222146361704
1515207680470,1.52023910480563
1515207710470,1.54937913618022
1515207740470,1.59410013374598
1515207770470,1.60763767913805
1515207800470,1.62602657909786
1515207830470,1.66374708759307
1515207860470,1.67589433667059
1515207890470,1.70911046935204
1515207920470,1.66065432976962
1515207950470,1.61677971597145
1515207980470,1.61079061623234
1515208010470,1.59384840072312
1515208040470,1.58765596430174
1515208070470,1.56253840504798
1515208100470,1.57520631266535
1515208130470,1.52739950170619
1515208160470,1.5408235595286
1515208190470,1.57528459873296
1515208220470,1.55665868774832
1515208250470,1.59556654391138
1515208280470,1.55441709452049
1515208310470,1.59199987162929
1515208340470,1.56709186605508
1515208370470,1.53131263115504
1515208400470,1.49515118445044
1515208430470,1.45244339364695
1515208460470,1.43235310690121
1515208490470,1.41749899427756
1515208520470,1.4231348339576
1515208550470,1.43061714851326
1515208580470,1.41589751393343
1515208610470,1.39406074017475
1515208640470,1.39928587353755
1515208670470,1.43207476319842
1515208700470,1.46603294059915
1515208730470,1.45115972757393
1515208760470,1.49076181905845
1515208790470,1.49353364023544
1515208820470,1.45024098663136
1515208850470,1.43061334527126
1515208880470,1.46981173887374
1515208910470,1.44125374895113
1515208940470,1.45166288849509
1515208970470,1.48815102127295
1515209000470,1.44607533800699
1515209030470,1.39880526496507
1515209060470,1.44198913729842
1515209090470,1.4480135398442
1515209120470,1.41583092651136
1515209150470,1.385710389044
1515209180470,1.33779106230372
1515209210470,1.35364433056845
1515209240470,1.31282325564549
1515209270470,1.34269663463007
1515209300470,1.3790656026821
1515209330470,1.32950046676188
1515209360470,1.33354850371068
1515209390470,1.36404873617648
1515209420470,1.36374772827315
1515209450470,1.37484441903645
1515209480470,1.3826552142774
1515209510470,1.35965657597857
1515209540470,1.33723686897999
1515209570470,1.3312984148419
1515209600470,1.35214343562356
1515209630470,1.31799110964313
1515209660470,1.34582376077111
1515209690470,1.35684243468886
1515209720470,1.34776669803437
1515209750470,1.32530781867695
1515209780470,1.28789891623328
1515209810470,1.2485511528787
1515209840470,1.27630484568714
1515209870470,1.2273065760626
1515209900470,1.27701603862318
1515209930470,1.3144245791549
1515209960470,1.29159821671974
1515209990470,1.28020207836768
1515210020470,1.2364985267336
1515210050470,1.19760715307091
1515210080470,1.16171548993407
1515210110470,1.18560080064256
1515210140470,1.15292930135174
1515210170470,1.13868567849914
1515210200470,1.14408731979508
1515210230470,1.16351441695053
1515210260470,1.1324987181148
1515210290470,1.15785047249303
1515210320470,1.20427039410186
1515210350470,1.23779370742282
1515210380470,1.2688724574488
1515210410470,1.22797431646752
1515210440470,1.18104714554783
1515210470470,1.17665780118045
1515210500470,1.1992193645794
1515210530470,1.21141639648071
1515210560470,1.25527811355669
1515210590470,1.22162570723874
1515210620470,1.18726881923492
1515210650470,1.2293454619494
1515210680470,1.20424273777951
1515210710470,1.1864079361951
1515210740470,1.15150807539537
1515210770470,1.19178434141995
1515210800470,1.14907270639626
1515210830470,1.19050114301057
1515210860470,1.22860071846685
1515210890470,1.18677791316844
1515210920470,1.21694182959243
1515210950470,1.26590225711274
1515210980470,1.28916348362768
1515211010470,1.25460765892854
1515211040470,1.27881144302842
1515211070470,1.26740180878779
1515211100470,1.26439016268793
1515211130470,1.29831564722039
1515211160470,1.25798850821238
1515211190470,1.29981242406639
1515211220470,1.33847232863236
1515211250470,1.28989025225858
1515211280470,1.33675362511387
1515211310470,1.28923452186363
1515211340470,1.30383327417254
1515211370470,1.3112342241971
1515211400470,1.3076965948137
1515211430470,1.26118583335131
1515211460470,1.21876524091641
1515211490470,1.20090827809223
1515211520470,1.17934844506874
1515211550470,1.16686087572801
1515211580470,1.21040769918375
1515211610470,1.17123374306654
1515211640470,1.1441944927183
1515211670470,1.10841429836974
1515211700470,1.14462564887694
1515211730470,1.17656878732451
1515211760470,1.18535395883273
1515211790470,1.16240619351734
1515211820470,1.14087420568842
1515211850470,1.15484741037006
1515211880470,1.18617493206923
1515211910470,1.14698203853191
1515211940470,1.19216987648614
1515211970470,1.23962937057467
